fan_id,item_type,amount
FAN_0622,Pretzel,9.07
FAN_0423,Beer,19.41
FAN_0818,Hot Dog,19.71
FAN_0490,Hot Dog,9.0
FAN_0799,Hot Dog,14.18
FAN_1038,Beer,10.06
FAN_1187,Soda,20.45
FAN_0398,Beer,15.35
FAN_0436,Nachos,21.2
FAN_0033,Beer,20.15
FAN_0682,Hot Dog,13.39
FAN_0106,Nachos,18.16
FAN_0928,Hot Dog,8.64
FAN_0100,Hot Dog,10.47
FAN_0347,Beer,8.18
FAN_0765,Hot Dog,13.22
FAN_0040,Nachos,18.8
FAN_1064,Nachos,16.99
FAN_0162,Beer,20.19
FAN_0621,Pretzel,11.8
FAN_0844,Hot Dog,9.43
FAN_0005,Hot Dog,16.38
FAN_0232,Soda,21.73
FAN_0306,Nachos,10.41
FAN_0565,Soda,14.19
FAN_0091,Soda,19.48
FAN_0795,Nachos,17.48
FAN_0854,Beer,8.1
FAN_0145,Soda,16.47
FAN_0035,Pretzel,8.87
FAN_0955,Soda,10.5
FAN_0365,Hot Dog,10.15
FAN_0816,Pretzel,20.22
FAN_1069,Soda,17.26
FAN_0798,Nachos,15.49
FAN_0222,Nachos,17.29
FAN_0338,Beer,16.08
FAN_1017,Pretzel,16.5
FAN_0256,Pretzel,10.2
FAN_0099,Nachos,18.98
FAN_0089,Beer,8.72
FAN_0756,Nachos,15.19
FAN_0719,Pretzel,10.8
FAN_0081,Soda,10.18
FAN_0414,Pretzel,14.38
FAN_1141,Pretzel,11.4
FAN_0652,Pretzel,9.72
FAN_0789,Hot Dog,20.35
FAN_0814,Nachos,14.23
FAN_0459,Hot Dog,14.29
FAN_0444,Hot Dog,17.76
FAN_0614,Beer,9.06
FAN_0658,Nachos,8.5
FAN_0565,Pretzel,21.05
FAN_0736,Hot Dog,16.71
FAN_0478,Soda,9.51
FAN_0072,Hot Dog,11.16
FAN_0380,Soda,12.98
FAN_0156,Nachos,18.36
FAN_1127,Hot Dog,9.83
FAN_0728,Soda,9.35
FAN_0915,Nachos,8.64
FAN_0835,Soda,12.25
FAN_0712,Pretzel,20.42
FAN_0280,Soda,9.03
FAN_0129,Nachos,19.33
FAN_0003,Pretzel,9.73
FAN_0115,Soda,15.09
FAN_0697,Soda,18.77
FAN_0953,Pretzel,13.83
FAN_1150,Nachos,12.26
FAN_0822,Hot Dog,10.06
FAN_0981,Soda,14.3
FAN_0315,Nachos,10.53
FAN_0975,Beer,17.06
FAN_0807,Nachos,18.79
FAN_0219,Nachos,13.55
FAN_0909,Pretzel,10.76
FAN_0513,Nachos,21.7
FAN_0500,Pretzel,18.74
FAN_0389,Nachos,21.16
FAN_0516,Hot Dog,15.74
FAN_0231,Nachos,21.55
FAN_0462,Nachos,20.07
FAN_0565,Pretzel,21.85
FAN_0110,Nachos,17.93
FAN_1177,Hot Dog,21.5
FAN_0214,Soda,8.54
FAN_0756,Pretzel,12.73
FAN_0553,Hot Dog,20.6
FAN_0258,Soda,17.72
FAN_0403,Hot Dog,20.65
FAN_0064,Soda,9.96
FAN_0400,Nachos,18.09
FAN_0632,Pretzel,11.77
FAN_0512,Beer,21.59
FAN_0072,Soda,19.91
FAN_0525,Soda,21.34
FAN_0262,Beer,21.56
FAN_0696,Beer,18.57
FAN_0653,Pretzel,20.44
FAN_0074,Soda,20.06
FAN_0456,Pretzel,17.08
FAN_0025,Pretzel,15.61
FAN_0946,Beer,17.32
FAN_0090,Hot Dog,13.18
FAN_0760,Soda,14.83
FAN_0166,Beer,12.85
FAN_0594,Hot Dog,19.0
FAN_0270,Hot Dog,9.41
FAN_0754,Pretzel,12.32
FAN_1113,Soda,20.5
FAN_0871,Soda,12.37
FAN_0341,Pretzel,18.77
FAN_0389,Pretzel,8.48
FAN_0299,Soda,17.69
FAN_1071,Beer,10.67
FAN_0326,Hot Dog,21.66
FAN_0028,Hot Dog,21.19
FAN_0711,Beer,14.89
FAN_1056,Hot Dog,15.82
FAN_0225,Soda,16.01
FAN_0295,Pretzel,8.57
FAN_0596,Hot Dog,14.68
FAN_0467,Soda,21.18
FAN_0913,Hot Dog,9.27
FAN_0976,Hot Dog,13.41
FAN_0252,Hot Dog,20.7
FAN_0893,Nachos,12.56
FAN_0842,Soda,21.09
FAN_0134,Beer,13.29
FAN_0800,Pretzel,20.12
FAN_1166,Soda,11.29
FAN_0582,Soda,13.81
FAN_0820,Soda,9.73
FAN_0120,Hot Dog,11.84
FAN_0323,Nachos,8.46
FAN_0261,Beer,17.32
FAN_0283,Nachos,19.42
FAN_0793,Nachos,15.85
FAN_0763,Nachos,9.44
FAN_1116,Beer,21.78
FAN_0572,Beer,19.87
FAN_0121,Beer,16.48
FAN_0340,Beer,20.31
FAN_0112,Nachos,20.9
FAN_0603,Pretzel,9.35
FAN_0824,Soda,17.16
FAN_0219,Pretzel,17.38
FAN_0005,Pretzel,9.61
FAN_0117,Pretzel,15.78
FAN_1107,Beer,21.98
FAN_0380,Beer,10.8
FAN_0786,Pretzel,16.94
FAN_0192,Nachos,9.11
FAN_0981,Hot Dog,14.14
FAN_0912,Soda,19.01
FAN_0315,Hot Dog,11.7
FAN_0658,Nachos,21.73
FAN_0475,Beer,19.97
FAN_0558,Hot Dog,17.1
FAN_0048,Nachos,17.13
FAN_0367,Beer,10.03
FAN_0246,Soda,13.98
FAN_1184,Hot Dog,20.22
FAN_0558,Pretzel,12.08
FAN_1168,Pretzel,9.08
FAN_0528,Soda,17.2
FAN_0116,Soda,8.68
FAN_0858,Soda,14.13
FAN_0426,Beer,14.19
FAN_0119,Soda,18.08
FAN_0944,Beer,10.51
FAN_0450,Beer,13.15
FAN_1108,Nachos,12.85
FAN_0747,Soda,16.96
FAN_0238,Hot Dog,13.45
FAN_0315,Beer,12.63
FAN_0643,Nachos,17.0
FAN_0012,Pretzel,9.49
FAN_1083,Hot Dog,16.97
FAN_0117,Pretzel,12.0
FAN_1184,Hot Dog,17.46
FAN_1073,Soda,10.79
FAN_1164,Soda,11.37
FAN_0018,Hot Dog,15.19
FAN_0621,Beer,17.94
FAN_1065,Soda,20.48
FAN_0550,Beer,12.67
FAN_0459,Soda,14.82
FAN_0832,Beer,18.95
FAN_0533,Hot Dog,10.76
FAN_0929,Beer,18.05
FAN_0343,Beer,16.51
FAN_0980,Nachos,8.38
FAN_0731,Beer,15.12
FAN_0946,Soda,19.94
FAN_0175,Nachos,20.7
FAN_0576,Soda,9.5
FAN_0199,Hot Dog,11.38
FAN_0315,Pretzel,8.83
FAN_1190,Pretzel,16.78
FAN_0474,Pretzel,19.23
FAN_0234,Beer,15.19
FAN_1167,Soda,9.52
FAN_1021,Pretzel,14.08
FAN_0638,Beer,20.34
FAN_0830,Nachos,11.13
FAN_0342,Hot Dog,8.06
FAN_0806,Hot Dog,20.27
FAN_0297,Soda,11.89
FAN_0520,Pretzel,12.68
FAN_0746,Soda,21.61
FAN_0515,Soda,21.13
FAN_1149,Beer,19.08
FAN_0386,Nachos,14.83
FAN_0751,Nachos,14.01
FAN_1166,Soda,12.29
FAN_0688,Beer,10.05
FAN_0270,Soda,11.08
FAN_1094,Soda,12.94
FAN_0638,Hot Dog,21.24
FAN_0416,Nachos,19.01
FAN_0134,Beer,14.54
FAN_0414,Nachos,14.29
FAN_1135,Soda,16.27
FAN_1102,Beer,19.71
FAN_1172,Pretzel,13.1
FAN_0452,Beer,15.26
FAN_0665,Nachos,12.46
FAN_0652,Beer,14.97
FAN_1087,Pretzel,12.46
FAN_0559,Soda,16.09
FAN_0130,Soda,14.94
FAN_0601,Nachos,18.92
FAN_0390,Hot Dog,8.8
FAN_0047,Nachos,18.88
FAN_0061,Beer,21.36
FAN_0436,Hot Dog,8.24
FAN_0878,Beer,13.46
FAN_0274,Nachos,18.97
FAN_0720,Hot Dog,17.56
FAN_0976,Soda,17.66
FAN_0628,Nachos,11.33
FAN_0720,Soda,14.95
FAN_1096,Beer,10.24
FAN_0504,Soda,15.96
FAN_0086,Pretzel,16.64
FAN_0166,Beer,12.46
FAN_0813,Soda,9.43
FAN_0097,Soda,9.72
FAN_0781,Pretzel,14.27
FAN_0023,Soda,10.85
FAN_0725,Soda,17.97
FAN_0713,Beer,17.8
FAN_0855,Soda,13.15
FAN_0982,Soda,8.12
FAN_1074,Beer,20.51
FAN_0640,Soda,14.13
FAN_0358,Nachos,17.07
FAN_0063,Nachos,16.29
FAN_0433,Nachos,15.05
FAN_0573,Hot Dog,15.51
FAN_0337,Hot Dog,9.01
FAN_1150,Soda,12.59
FAN_0228,Pretzel,9.91
FAN_0036,Soda,19.04
FAN_0424,Beer,8.83
FAN_0821,Beer,18.16
FAN_0037,Soda,15.56
FAN_1156,Beer,16.7
FAN_0554,Nachos,20.0
FAN_0087,Soda,12.5
FAN_0899,Hot Dog,10.1
FAN_1134,Hot Dog,9.07
FAN_1161,Nachos,19.25
FAN_1177,Hot Dog,8.24
FAN_0924,Hot Dog,8.17
FAN_0035,Soda,13.57
FAN_0905,Soda,8.96
FAN_1122,Nachos,10.81
FAN_0056,Hot Dog,19.17
FAN_0815,Beer,15.24
FAN_0951,Nachos,9.82
FAN_0047,Hot Dog,21.13
FAN_0367,Beer,21.17
FAN_0058,Beer,11.51
FAN_0556,Nachos,15.15
FAN_0811,Pretzel,10.5
FAN_0008,Nachos,12.07
FAN_1173,Soda,9.95
FAN_0676,Nachos,16.37
FAN_0498,Beer,20.56
FAN_0135,Nachos,21.89
FAN_1073,Beer,21.49
FAN_0492,Hot Dog,19.51
FAN_0631,Pretzel,19.4
FAN_0258,Hot Dog,16.63
FAN_0472,Hot Dog,9.06
FAN_0465,Nachos,11.05
FAN_0294,Hot Dog,12.22
FAN_1096,Beer,20.0
FAN_0503,Nachos,8.76
FAN_0017,Beer,10.61
FAN_0677,Beer,19.68
FAN_0380,Beer,9.08
FAN_0373,Beer,14.64
FAN_0495,Pretzel,9.52
FAN_0154,Beer,12.78
FAN_0577,Soda,13.02
FAN_0180,Nachos,17.92
FAN_0851,Beer,14.79
FAN_0828,Pretzel,15.24
FAN_0841,Hot Dog,13.92
FAN_0111,Beer,20.28
FAN_1103,Pretzel,8.37
FAN_0999,Hot Dog,20.16
FAN_0257,Pretzel,13.91
FAN_0266,Pretzel,10.99
FAN_0870,Pretzel,17.9
FAN_0196,Hot Dog,9.12
FAN_0512,Soda,18.89
FAN_0653,Soda,20.0
FAN_0093,Nachos,14.05
FAN_0758,Nachos,11.3
FAN_1195,Nachos,10.75
FAN_0850,Beer,15.42
FAN_1012,Hot Dog,17.09
FAN_0500,Hot Dog,8.96
FAN_0299,Pretzel,21.72
FAN_0424,Soda,17.0
FAN_0157,Pretzel,10.49
FAN_0117,Pretzel,18.74
FAN_0194,Pretzel,21.19
FAN_0452,Soda,12.93
FAN_0826,Soda,9.45
FAN_0927,Hot Dog,14.48
FAN_0349,Hot Dog,13.24
FAN_0326,Beer,10.32
FAN_0157,Hot Dog,21.53
FAN_1033,Pretzel,18.45
FAN_0995,Nachos,10.7
FAN_0953,Pretzel,11.17
FAN_0104,Hot Dog,12.49
FAN_1007,Nachos,15.16
FAN_0835,Pretzel,18.34
FAN_0347,Nachos,10.34
FAN_1132,Nachos,20.01
FAN_0448,Soda,21.38
FAN_0706,Beer,15.91
FAN_0304,Soda,21.87
FAN_0803,Beer,8.75
FAN_0320,Nachos,21.83
FAN_0192,Pretzel,8.98
FAN_1031,Beer,15.09
FAN_0859,Beer,17.2
FAN_0027,Pretzel,16.27
FAN_0328,Nachos,16.85
FAN_0548,Beer,16.21
FAN_0176,Soda,16.2
FAN_1067,Soda,12.65
FAN_0273,Beer,12.94
FAN_0060,Soda,13.94
FAN_0456,Nachos,17.12
FAN_0273,Hot Dog,17.18
FAN_1035,Soda,19.79
FAN_1148,Beer,18.8
FAN_0752,Beer,14.91
FAN_0592,Nachos,19.96
FAN_0689,Nachos,20.34
FAN_0652,Beer,20.82
FAN_1086,Pretzel,9.52
FAN_1090,Pretzel,12.13
FAN_0576,Hot Dog,13.64
FAN_0225,Nachos,12.02
FAN_0549,Soda,17.3
FAN_0403,Hot Dog,17.85
FAN_0518,Nachos,14.31
FAN_0205,Nachos,19.85
FAN_0783,Soda,21.66
FAN_0876,Beer,16.1
FAN_0842,Nachos,18.68
FAN_0867,Beer,19.12
FAN_0785,Soda,10.14
FAN_0456,Soda,21.97
FAN_1177,Pretzel,20.8
FAN_0424,Beer,20.48
FAN_1116,Soda,19.96
FAN_0961,Pretzel,19.96
FAN_0449,Pretzel,17.16
FAN_0038,Hot Dog,21.83
FAN_0568,Nachos,18.61
FAN_0213,Pretzel,8.77
FAN_1133,Nachos,14.55
FAN_0738,Beer,14.87
FAN_0123,Hot Dog,8.16
FAN_0766,Nachos,11.69
FAN_0040,Soda,19.76
FAN_0729,Soda,8.57
FAN_0055,Pretzel,20.82
FAN_0104,Nachos,10.97
FAN_0693,Nachos,16.81
FAN_0247,Soda,12.63
FAN_1140,Hot Dog,20.94
FAN_0013,Nachos,15.11
FAN_0947,Soda,8.75
FAN_0193,Pretzel,11.19
FAN_0742,Beer,10.14
FAN_0978,Beer,14.29
FAN_0256,Hot Dog,17.54
FAN_1121,Pretzel,17.02
FAN_0523,Beer,13.05
FAN_1166,Beer,11.15
FAN_0158,Beer,14.69
FAN_0913,Nachos,12.33
FAN_0021,Hot Dog,20.66
FAN_1117,Hot Dog,10.36
FAN_0374,Hot Dog,20.07
FAN_1158,Soda,15.85
FAN_0706,Soda,19.85
FAN_0375,Beer,16.38
FAN_0930,Pretzel,16.13
FAN_0883,Hot Dog,11.87
FAN_1100,Nachos,21.8
FAN_0131,Soda,13.79
FAN_0600,Nachos,10.37
FAN_0332,Pretzel,9.99
FAN_1167,Hot Dog,18.72
FAN_0317,Nachos,21.67
FAN_0511,Soda,21.0
FAN_0841,Hot Dog,9.01
FAN_0172,Pretzel,14.51
FAN_0698,Hot Dog,18.38
FAN_0977,Soda,16.58
FAN_0582,Soda,17.23
FAN_0950,Soda,17.83
FAN_0523,Soda,11.63
FAN_1147,Beer,10.78
FAN_1077,Soda,9.36
FAN_0553,Pretzel,14.03
FAN_0671,Pretzel,17.94
FAN_0290,Nachos,15.73
FAN_1188,Nachos,20.08
FAN_0091,Pretzel,15.25
FAN_0612,Nachos,15.12
FAN_0092,Pretzel,12.81
FAN_0062,Hot Dog,20.71
FAN_0735,Hot Dog,12.45
FAN_0340,Beer,19.14
FAN_0309,Pretzel,19.95
FAN_0272,Soda,8.0
FAN_0082,Pretzel,9.4
FAN_0296,Hot Dog,13.83
FAN_0463,Soda,15.81
FAN_0687,Soda,18.66
FAN_0993,Hot Dog,15.25
FAN_0875,Hot Dog,17.49
FAN_0455,Soda,15.08
FAN_0928,Nachos,15.24
FAN_0458,Nachos,17.34
FAN_0267,Hot Dog,14.03
FAN_0806,Soda,17.48
FAN_1199,Beer,13.82
FAN_1162,Nachos,12.59
FAN_1037,Nachos,16.67
FAN_0874,Beer,21.81
FAN_0590,Hot Dog,9.46
FAN_1082,Nachos,12.28
FAN_0386,Beer,20.46
FAN_0098,Nachos,17.56
FAN_0219,Soda,9.13
FAN_0670,Nachos,11.35
FAN_0722,Soda,18.38
FAN_0026,Pretzel,11.55
FAN_0007,Soda,18.97
FAN_1043,Beer,10.12
FAN_0793,Hot Dog,21.31
FAN_0133,Beer,14.09
FAN_0043,Nachos,14.94
FAN_0302,Nachos,11.57
FAN_0383,Pretzel,14.64
FAN_1145,Hot Dog,16.79
FAN_0994,Beer,11.21
FAN_0221,Nachos,9.84
FAN_0653,Nachos,9.8
FAN_0635,Nachos,10.5
FAN_0529,Nachos,12.71
FAN_0355,Soda,20.03
FAN_1153,Soda,12.71
FAN_0536,Pretzel,9.49
FAN_0918,Soda,14.15
FAN_1134,Soda,17.19
FAN_0607,Nachos,12.74
FAN_0401,Soda,20.88
FAN_0698,Hot Dog,21.2
FAN_0942,Beer,11.3
FAN_0869,Nachos,19.72
FAN_0597,Pretzel,20.51
FAN_0895,Nachos,19.21
FAN_0994,Hot Dog,19.18
FAN_0023,Beer,10.87
FAN_0853,Nachos,11.07
FAN_0947,Nachos,13.9
FAN_0967,Pretzel,8.16
FAN_0727,Nachos,8.41
FAN_0386,Hot Dog,10.36
FAN_0549,Soda,10.57
FAN_0949,Pretzel,18.81
FAN_0502,Nachos,9.42
FAN_0425,Pretzel,11.78
FAN_0343,Pretzel,18.05
FAN_1098,Hot Dog,12.12
FAN_0813,Soda,17.98
FAN_0011,Pretzel,12.18
FAN_0586,Soda,16.99
FAN_1071,Beer,8.63
FAN_0026,Nachos,11.6
FAN_0265,Soda,8.49
FAN_0221,Nachos,18.05
FAN_0255,Pretzel,18.03
FAN_0221,Soda,10.27
FAN_0770,Hot Dog,11.86
FAN_0314,Soda,19.18
FAN_0532,Hot Dog,12.82
FAN_0947,Hot Dog,16.8
FAN_0527,Soda,14.83
FAN_0160,Soda,17.9
FAN_0284,Nachos,8.83
FAN_0244,Beer,15.32
FAN_0852,Beer,13.37
FAN_0869,Beer,18.74
FAN_1189,Hot Dog,19.92
FAN_0873,Hot Dog,16.35
FAN_0351,Soda,11.29
FAN_0822,Nachos,13.84
FAN_0499,Soda,10.99
FAN_0031,Beer,19.95
FAN_0124,Beer,19.8
FAN_0242,Soda,20.04
FAN_1089,Beer,12.25
FAN_0291,Nachos,14.51
FAN_0296,Hot Dog,9.83
FAN_0455,Nachos,15.06
FAN_0468,Soda,16.54
FAN_0316,Pretzel,17.24
FAN_0916,Hot Dog,19.98
FAN_0156,Beer,13.72
FAN_0188,Beer,21.34
FAN_0283,Hot Dog,17.52
FAN_0189,Beer,8.6
FAN_0168,Beer,19.77
FAN_1031,Nachos,12.92
FAN_0595,Hot Dog,17.47
FAN_0445,Beer,18.04
FAN_0952,Beer,15.37
FAN_0068,Soda,19.15
FAN_0070,Soda,15.24
FAN_0906,Hot Dog,18.43
FAN_0075,Pretzel,8.41
FAN_0695,Pretzel,12.83
FAN_1010,Beer,17.44
FAN_1167,Soda,14.92
FAN_0458,Hot Dog,10.43
FAN_1043,Nachos,14.41
FAN_0788,Pretzel,18.26
FAN_0403,Soda,13.95
FAN_1059,Nachos,17.24
FAN_0515,Hot Dog,14.92
FAN_0017,Pretzel,9.38
FAN_0836,Hot Dog,8.3
FAN_0143,Nachos,16.39
FAN_0400,Pretzel,10.71
FAN_1061,Soda,15.52
FAN_0703,Pretzel,19.99
FAN_0195,Pretzel,18.44
FAN_0136,Nachos,21.7
FAN_0988,Hot Dog,20.64
FAN_0641,Hot Dog,9.18
FAN_0022,Hot Dog,17.07
FAN_1184,Pretzel,21.43
FAN_1174,Nachos,14.13
FAN_0456,Soda,17.28
FAN_0848,Hot Dog,11.8
FAN_1128,Pretzel,9.55
FAN_0136,Nachos,15.63
FAN_0248,Beer,11.22
FAN_0210,Beer,16.73
FAN_1034,Pretzel,9.86
FAN_0779,Nachos,11.67
FAN_0094,Soda,16.98
FAN_0804,Soda,12.67
FAN_0338,Soda,8.72
FAN_0125,Nachos,9.63
FAN_0060,Pretzel,9.86
FAN_0446,Nachos,17.37
FAN_0283,Pretzel,21.93
FAN_0859,Beer,15.08
FAN_0347,Pretzel,16.03
FAN_0504,Hot Dog,12.12
FAN_0516,Pretzel,10.86
FAN_0659,Pretzel,20.77
FAN_0132,Soda,18.89
FAN_0753,Hot Dog,15.51
FAN_0350,Beer,11.3
FAN_0665,Beer,14.74
FAN_0809,Nachos,14.52
FAN_0650,Nachos,17.53
FAN_0578,Beer,14.67
FAN_0561,Soda,19.23
FAN_0844,Soda,10.5
FAN_0751,Nachos,21.55
FAN_0939,Nachos,8.49
FAN_0565,Hot Dog,10.92
FAN_0391,Hot Dog,14.22
FAN_0026,Pretzel,19.29
FAN_1097,Nachos,18.32
FAN_0073,Soda,15.24
FAN_0372,Nachos,14.92
FAN_1156,Soda,14.13
FAN_0089,Beer,21.82
FAN_0176,Hot Dog,19.0
FAN_0656,Nachos,20.7
FAN_0266,Nachos,14.62
FAN_0081,Pretzel,16.46
FAN_0449,Nachos,15.75
FAN_0702,Soda,17.29
FAN_0967,Pretzel,16.87
FAN_0450,Hot Dog,9.29
FAN_1054,Beer,12.09
FAN_0638,Soda,10.61
FAN_0837,Beer,8.03
FAN_0070,Pretzel,9.27
FAN_0706,Nachos,13.1
FAN_0029,Nachos,10.56
FAN_0343,Pretzel,15.23
FAN_1124,Nachos,15.75
FAN_0628,Nachos,19.87
FAN_0328,Pretzel,20.63
FAN_0515,Soda,18.99
FAN_0347,Soda,21.47
FAN_1139,Soda,15.8
FAN_1010,Pretzel,10.75
FAN_0717,Pretzel,16.01
FAN_0744,Hot Dog,19.54
FAN_0694,Beer,12.63
FAN_0913,Nachos,12.69
FAN_1098,Pretzel,18.34
FAN_0923,Pretzel,18.85
FAN_1137,Soda,21.98
FAN_0768,Hot Dog,18.74
FAN_0652,Hot Dog,19.23
FAN_0924,Soda,19.91
FAN_0889,Pretzel,18.63
FAN_1123,Nachos,11.86
FAN_0374,Beer,10.07
FAN_0022,Beer,21.48
FAN_0739,Soda,21.25
FAN_0441,Hot Dog,14.76
FAN_0060,Nachos,21.25
FAN_0805,Soda,16.99
FAN_0540,Nachos,11.16
FAN_0721,Soda,20.98
FAN_0969,Beer,9.3
FAN_1169,Soda,14.61
FAN_0097,Beer,15.01
FAN_1052,Soda,12.04
FAN_0680,Pretzel,20.32
FAN_0308,Soda,8.07
FAN_1061,Hot Dog,13.23
FAN_0574,Pretzel,10.37
FAN_0788,Beer,8.11
FAN_0941,Hot Dog,17.43
FAN_0190,Soda,11.37
FAN_0590,Pretzel,16.87
FAN_0493,Hot Dog,15.87
FAN_0524,Beer,17.51
FAN_1078,Beer,18.1
FAN_0812,Nachos,14.29
FAN_1069,Soda,21.25
FAN_0608,Beer,14.07
FAN_0293,Pretzel,9.05
FAN_0596,Beer,13.42
FAN_0773,Soda,13.28
FAN_0678,Soda,8.58
FAN_0642,Beer,15.7
FAN_0826,Beer,15.23
FAN_0055,Nachos,18.55
FAN_0208,Pretzel,21.17
FAN_0168,Beer,15.98
FAN_0601,Pretzel,21.03
FAN_0677,Nachos,16.99
FAN_0808,Soda,12.44
FAN_0661,Soda,11.27
FAN_1110,Beer,20.17
FAN_1084,Nachos,12.96
FAN_0291,Nachos,19.86
FAN_0584,Nachos,8.53
FAN_0710,Hot Dog,15.78
FAN_0469,Soda,18.85
FAN_0522,Beer,20.6
FAN_0411,Hot Dog,16.35
FAN_0583,Nachos,18.88
FAN_0326,Soda,10.05
FAN_0367,Beer,19.66
FAN_1045,Soda,8.26
FAN_0422,Pretzel,9.35
FAN_0075,Beer,10.88
FAN_0333,Nachos,8.4
FAN_1011,Beer,15.05
FAN_0934,Hot Dog,17.63
FAN_0091,Soda,20.13
FAN_0778,Hot Dog,16.18
FAN_0389,Soda,13.69
FAN_0477,Soda,12.79
FAN_0721,Beer,10.98
FAN_1188,Pretzel,11.47
FAN_0452,Soda,11.51
FAN_1036,Nachos,8.44
FAN_0377,Pretzel,16.77
FAN_0612,Soda,19.67
FAN_0124,Nachos,16.37
FAN_0224,Pretzel,15.77
FAN_0489,Beer,10.16
FAN_0795,Hot Dog,19.28
FAN_0409,Hot Dog,17.26
FAN_0173,Pretzel,16.97
FAN_0763,Nachos,9.49
FAN_0037,Beer,8.73
FAN_1000,Nachos,17.91
FAN_0334,Nachos,13.88
FAN_1009,Soda,20.08
FAN_1088,Beer,20.05
FAN_0736,Pretzel,21.33
FAN_0923,Nachos,9.53
FAN_0678,Beer,16.75
FAN_0926,Beer,16.01
FAN_0943,Nachos,15.28
FAN_0539,Soda,8.44
FAN_1172,Soda,9.0
FAN_0189,Pretzel,13.82
FAN_0532,Pretzel,19.34
FAN_0855,Hot Dog,9.34
FAN_0515,Nachos,12.2
FAN_0899,Nachos,21.99
FAN_1124,Hot Dog,14.88
FAN_0060,Soda,16.27
FAN_0348,Soda,21.39
FAN_1146,Nachos,19.34
FAN_0607,Beer,11.82
FAN_1175,Beer,10.87
FAN_1180,Hot Dog,15.07
FAN_0365,Pretzel,18.68
FAN_0300,Nachos,18.77
FAN_0994,Pretzel,15.13
FAN_0491,Hot Dog,9.95
FAN_0656,Pretzel,16.94
FAN_0509,Beer,10.0
FAN_1126,Hot Dog,14.82
FAN_0080,Pretzel,21.39
FAN_0008,Beer,12.01
FAN_0006,Beer,21.64
FAN_0738,Pretzel,9.21
FAN_0484,Soda,13.53
FAN_0822,Soda,13.22
FAN_0524,Nachos,18.7
FAN_0671,Beer,17.31
FAN_0751,Hot Dog,10.3
FAN_0964,Nachos,19.18
FAN_0751,Pretzel,19.61
FAN_0015,Beer,15.96
FAN_0793,Pretzel,15.53
FAN_0716,Pretzel,15.09
FAN_0270,Beer,9.01
FAN_0896,Soda,11.61
FAN_0596,Pretzel,10.4
FAN_0092,Nachos,20.07
FAN_0774,Nachos,10.39
FAN_1026,Beer,19.91
FAN_0902,Nachos,8.98
FAN_0848,Pretzel,17.07
FAN_1037,Soda,17.67
FAN_0913,Soda,8.78
FAN_0022,Pretzel,17.63
FAN_0009,Hot Dog,19.31
FAN_0509,Soda,12.85
FAN_0541,Soda,17.76
FAN_0006,Soda,20.85
FAN_0579,Soda,11.72
FAN_0138,Pretzel,18.2
FAN_0276,Pretzel,14.39
FAN_0863,Soda,18.5
FAN_0459,Pretzel,15.65
FAN_1133,Nachos,19.9
FAN_0466,Pretzel,10.93
FAN_0547,Soda,15.91
FAN_0722,Beer,13.85
FAN_1057,Nachos,18.68
FAN_0320,Beer,9.85
FAN_1092,Soda,13.53
FAN_0458,Beer,16.08
FAN_0077,Pretzel,14.78
FAN_0391,Hot Dog,9.51
FAN_1038,Pretzel,20.88
FAN_0482,Hot Dog,18.23
FAN_0669,Soda,13.83
FAN_0847,Pretzel,16.52
FAN_0770,Hot Dog,18.63
FAN_0243,Soda,21.03
FAN_0319,Pretzel,14.66
FAN_0521,Beer,18.09
FAN_0101,Beer,14.5
FAN_0668,Soda,20.3
FAN_0103,Beer,15.48
FAN_1005,Soda,19.28
FAN_0782,Pretzel,18.03
FAN_0436,Pretzel,20.25
FAN_1010,Hot Dog,11.96
FAN_0275,Hot Dog,17.05
FAN_0477,Nachos,17.41
FAN_0932,Nachos,20.76
FAN_0794,Beer,17.39
FAN_1097,Pretzel,13.96
FAN_0892,Nachos,8.02
FAN_0589,Pretzel,12.56
FAN_0254,Pretzel,10.7
FAN_0862,Hot Dog,9.27
FAN_0993,Nachos,19.05
FAN_1177,Nachos,14.62
FAN_0801,Hot Dog,16.92
FAN_0001,Soda,15.98
FAN_0705,Pretzel,14.75
FAN_0944,Nachos,16.12
FAN_0497,Hot Dog,19.17
FAN_0160,Soda,9.12
FAN_0215,Nachos,12.25
FAN_0933,Nachos,18.16
FAN_0693,Soda,20.69
FAN_0264,Pretzel,20.32
FAN_0755,Hot Dog,9.23
FAN_0751,Soda,10.69
FAN_1134,Pretzel,18.22
FAN_0948,Nachos,17.86
FAN_0331,Soda,20.9
FAN_0303,Beer,15.94
FAN_0399,Pretzel,21.88
FAN_0695,Nachos,8.3
FAN_0900,Soda,13.88
FAN_0479,Pretzel,14.73
FAN_0213,Nachos,14.36
FAN_0690,Soda,20.97
FAN_0942,Hot Dog,20.53
FAN_1094,Beer,8.27
FAN_0022,Soda,18.39
FAN_0632,Soda,21.61
FAN_0061,Beer,20.53
FAN_1168,Beer,13.59
FAN_0418,Pretzel,19.37
FAN_0421,Beer,11.01
FAN_1153,Pretzel,9.29
FAN_0162,Nachos,9.68
FAN_1082,Pretzel,16.67
FAN_0009,Soda,13.56
FAN_0731,Pretzel,13.9
FAN_0478,Pretzel,17.3
FAN_0491,Soda,9.79
FAN_0841,Beer,14.49
FAN_0319,Soda,18.21
FAN_0772,Beer,17.04
